course_id,neg_count,pos_count,num_chapters,n_videos,n_exercises,n_problems,n_users_content_interaction,assignment_coverage,video_coverage,discussion_coverage,problems_attempted,attempts_total,correct_total,correct_rate_course,comments_total,commenters_total,views_total,viewers_total,unique_videos_viewed,enrollment_count,num_inactive_users,inactive_rate,avg_video_duration_sec,avg_exercise_correct_rate_course,avg_exercise_attempt_rate_course,avg_video_access_rate_course,qs_rank,progress_ratio,CQS_num,course_name,CQV,CQS
C_2255337,0,0,1,4,0,0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1,1.0,1.0,,0.0,0.0,0.0,205.0,0.0,0,计算机网络基础与应用,0.0,Needs Improvement
C_682360,4,4,11,113,58,311,36.0,0.0,1,1.0,62,62,42,0.0,53.0,35.0,1.0,1.0,1,10447,10411.0,0.996554034651096,605.1540540540541,0.0,0.0,0.0088495575221238,,0.0,1,网络技术与应用,0.2219622662973088,Acceptable
C_682770,3,1,11,55,11,279,10.0,0.0,1,1.0,275,503,358,0.0,7.0,6.0,4.0,4.0,2,2690,2680.0,0.9962825278810408,,0.0,0.0,0.0181818181818181,396.0,0.0,2,分析化学,0.4124317761723011,Excellent
C_2229925,0,0,18,18,0,0,1.0,0.0,1,0.0,0,0,0,0.0,0.0,0.0,1.0,1.0,1,42,41.0,0.9761904761904762,,0.0,0.0,0.0555555555555555,,0.0,0,Advanced Driving Assistance System,0.0074430331230867,Needs Improvement
C_696626,14,8,32,150,28,93,40.0,0.0,0,1.0,0,0,0,0.0,118.0,40.0,0.0,0.0,0,7195,7155.0,0.9944405837387076,687.6814161073826,0.0,0.0,0.0,428.0,0.0,0,大学国文——先秦至唐文学赏析,0.2149962628452404,Needs Improvement
C_2093531,0,0,5,58,41,43,155.0,0.0,1,1.0,41,396,0,0.0,6.0,5.0,920.0,153.0,27,1344,1189.0,0.8846726190476191,,0.0,0.7463414634146341,0.0582600856434527,701.0,0.0,1,最优化方法,0.2354331105761807,Acceptable
C_2266761,0,0,13,52,12,82,32.0,0.0,1,0.0,61,107,89,0.0,0.0,0.0,104.0,32.0,3,68,36.0,0.5294117647058824,,0.0,0.0,0.0594951923076923,,0.0,1,药剂学,0.3316613699166476,Acceptable
C_2095513,0,0,6,36,6,72,6.0,0.0,1,0.0,22,22,20,0.0,0.0,0.0,9.0,6.0,3,85,79.0,0.9294117647058824,,0.0,0.0,0.0416666666666666,316.0,0.0,0,健康照护领域中的知识转化,0.1953862085981199,Needs Improvement
C_682129,0,3,16,82,16,94,2.0,0.0,0,1.0,0,0,0,0.0,4.0,2.0,0.0,0.0,0,4444,4442.0,0.9995499549954996,734.1823902439024,0.0,0.0,0.0,20.0,0.0,1,软件理论基础,0.2190625625250125,Acceptable
C_735242,0,0,13,41,44,102,1.0,0.0,0,1.0,0,0,0,0.0,1.0,1.0,0.0,0.0,0,1927,1926.0,0.9994810586403736,,0.0,0.0,0.0,,0.0,0,机械制图,0.0901209904041392,Needs Improvement
C_1123814,0,0,10,37,0,0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,219,219.0,1.0,598.6495135135135,0.0,0.0,0.0,,0.0,0,消防心理工作教程,0.0,Needs Improvement
C_1073350,0,0,10,11,20,269,2.0,0.0,0,1.0,0,0,0,0.0,4.0,2.0,0.0,0.0,0,84,82.0,0.9761904761904762,422.981,0.0,0.0,0.0,641.0,0.0,1,测试训练营0206,0.2245968790364588,Acceptable
C_735241,1,4,10,37,10,160,108.0,0.0,1,1.0,160,2098,1335,0.0,20.0,15.0,360.0,94.0,36,5660,5552.0,0.9809187279151944,,0.8,0.1,0.0963197239792984,,0.0,1,公司金融学,0.2759660275694099,Acceptable
C_680793,0,0,4,20,0,0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1,1.0,1.0,,0.0,0.0,0.0,20.0,0.0,0,国民经济运行与统计,0.0,Needs Improvement
C_947735,0,0,4,58,0,0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1,1.0,1.0,,0.0,0.0,0.0,,0.0,0,光电子学,0.0,Needs Improvement
C_2338005,0,0,12,62,12,55,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1,1.0,1.0,368.57812903225806,0.0,0.0,0.0,20.0,0.0,0,（疾风计划）算法设计与分析,0.0,Needs Improvement
C_2310037,0,0,21,26,8,61,0.0,0.0,0,0.0,61,62,38,0.0,0.0,0.0,0.0,0.0,0,23,23.0,1.0,,0.0,0.0,0.0,,0.0,2,中国旅游概论,0.3841835181022532,Excellent
C_1909608,0,0,6,16,0,0,2.0,0.0,1,0.0,0,0,0,0.0,0.0,0.0,4.0,2.0,4,13,11.0,0.8461538461538461,,0.0,0.0,0.125,,0.0,0,翻转课堂设计实践,0.0461308226157445,Needs Improvement
C_677030,0,8,10,61,52,152,46.0,0.0,0,1.0,0,0,0,0.0,74.0,46.0,0.0,0.0,0,2935,2889.0,0.9843270868824532,670.2822222222222,0.0,0.0,0.0,,0.0,1,逻辑思维与写作,0.2262006512675489,Acceptable
C_2059282,0,0,10,27,10,87,22.0,0.0,0,0.0,87,87,53,0.0,0.0,0.0,46.0,22.0,0,118,96.0,0.8135593220338984,,0.0,0.0,0.0757575757575757,,0.0,2,会展旅游及实训,0.59503792643472,Excellent
C_681791,0,0,12,52,52,99,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1,1.0,1.0,866.0135576923077,0.0,0.0,0.0,20.0,0.0,0,自动控制理论（2）,0.0,Needs Improvement
C_697431,0,1,8,52,8,48,4.0,0.0,0,1.0,0,0,0,0.0,5.0,4.0,0.0,0.0,0,1887,1883.0,0.9978802331743508,,0.0,0.0,0.0,316.0,0.0,1,国际贸易学,0.2281819352982207,Acceptable
C_682624,3,4,12,147,16,120,18.0,0.0,0,1.0,0,0,0,0.0,35.0,18.0,0.0,0.0,0,10703,10685.0,0.9983182285340558,829.9874149659863,0.0,0.0,0.0,20.0,0.0,1,大学化学,0.2221602207252304,Acceptable
C_682653,0,0,4,17,14,90,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,822,822.0,1.0,633.7850000000001,0.0,0.0,0.0,,0.0,0,灾害风险管理,0.0,Needs Improvement
C_2210260,0,0,6,11,0,0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,19,19.0,1.0,,0.0,0.0,0.0,,0.0,0,基于教改如何提升大学教师的教学研究能力,0.0,Needs Improvement
C_916830,1,1,15,55,16,126,8.0,0.0,0,1.0,65,129,84,0.0,17.0,8.0,0.0,0.0,0,813,805.0,0.990159901599016,,0.0,0.0,0.0,,0.0,2,媒介道德与法规,0.5470874027077838,Excellent
C_681746,0,0,17,144,16,127,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1,1.0,1.0,435.8492777777778,0.0,0.0,0.0,20.0,0.0,0,工业生产管理概论,0.0,Needs Improvement
C_1755959,0,1,5,16,14,54,7.0,0.0,1,1.0,29,84,59,0.0,3.0,2.0,10.0,5.0,6,186,179.0,0.9623655913978496,477.5310909090909,0.0,0.0,0.125,12.0,0.0,1,英语写作指导——写作入门（国际版）,0.3172431330940046,Acceptable
C_948101,3,11,9,77,9,153,19.0,0.0,1,1.0,153,1836,1342,0.0,51.0,15.0,11.0,4.0,6,9261,9242.0,0.9979483857034878,556.4717368421052,0.0,0.0,0.0357142857142857,,0.0,1,王阳明与贵州文化,0.2532459107393579,Acceptable
C_682372,0,0,7,37,39,263,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,357,357.0,1.0,359.794945945946,0.0,0.0,0.0,,0.0,0,晶体光学,0.0,Needs Improvement
C_1875494,0,0,6,53,21,128,31.0,0.0,1,1.0,128,930,651,0.0,60.0,6.0,2865.0,27.0,45,1224,1193.0,0.9746732026143792,,0.0,0.0,0.1900768693221523,,0.0,2,插花艺术,0.4481364634324336,Excellent
C_2333021,0,0,1,1,0,0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1,1.0,1.0,,0.0,0.0,0.0,,0.0,0,新冠肺炎防控系列微课——使用消毒产品的安全提示,0.0,Needs Improvement
C_2180075,0,0,9,9,0,0,1.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,7.0,1.0,0,24,23.0,0.9583333333333334,,0.0,0.0,0.7777777777777778,,0.0,0,专业课与“课程思政”——金课设计与实施,0.0,Needs Improvement
C_786471,0,0,7,51,7,65,5.0,0.0,1,1.0,65,211,141,0.0,7.0,2.0,7.0,3.0,6,7917,7912.0,0.9993684476443098,,0.0,0.0,0.0392156862745098,,0.0,1,化工系统工程,0.3152269288867186,Acceptable
C_1910431,0,0,7,7,0,0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1,1.0,1.0,,0.0,0.0,0.0,192.0,0.0,0,“工程博士”专题在线公益讲座——同济大学,0.0,Needs Improvement
C_682304,0,1,5,28,5,100,2.0,0.0,0,1.0,0,0,0,0.0,3.0,2.0,0.0,0.0,0,1911,1909.0,0.998953427524856,545.4736785714286,0.0,0.0,0.0,,0.0,1,关爱健康·从齿开启,0.2384226894136091,Acceptable
C_845950,70,223,10,111,101,382,476.0,0.0,1,1.0,382,120953,98232,0.0,808.0,358.0,305.0,94.0,64,24720,24244.0,0.9807443365695792,,0.5077649672760889,0.1444811147781445,0.027697910676634,489.0,0.0,1,高等数学,0.2813755766345414,Acceptable
C_2233465,0,0,11,11,0,0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,10,10.0,1.0,,0.0,0.0,0.0,,0.0,0,大学的初心,0.0,Needs Improvement
C_1875498,0,0,24,84,23,141,11.0,0.0,1,1.0,97,98,70,0.0,24.0,2.0,24.0,10.0,13,7938,7927.0,0.9986142605190224,,0.0,0.0,0.0273809523809523,901.0,0.0,2,近世代数,0.3891592361219193,Excellent
C_697126,0,5,13,40,14,228,7.0,0.0,0,1.0,4,4,0,0.0,8.0,7.0,0.0,0.0,0,1897,1890.0,0.996309963099631,660.520675,0.0,0.0,0.0,,0.0,1,药物化学,0.2893005260465767,Acceptable
C_1737097,1,6,4,29,12,307,68.0,0.0,1,1.0,307,1969,1414,0.0,78.0,8.0,3.0,2.0,3,1674,1606.0,0.959378733572282,756.8149310344828,0.8533470623852784,0.8764367816091955,0.0517241379310344,,0.0,2,小学教师升级宝典,0.3667279406245873,Excellent
C_682457,2,5,14,48,14,131,10.0,0.0,1,1.0,0,0,0,0.0,23.0,9.0,6.0,1.0,6,2905,2895.0,0.9965576592082616,,0.0,0.0,0.125,385.0,0.0,2,嵌入式系统,0.4216452247415269,Excellent
C_1168774,0,0,12,0,17,127,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1,1.0,1.0,,0.0,0.0,0.0,205.0,0.0,0,妇女健康和权益 International Women's Health and Human Rights（自主模式）,0.0,Needs Improvement
C_676701,5,0,10,82,6,100,13.0,0.0,0,1.0,100,232,188,0.0,13.0,11.0,0.0,0.0,0,377,364.0,0.9655172413793104,116.20174193548388,0.9090476190476192,0.9166666666666669,0.0,20.0,0.0,2,麦肯锡“全球领导力”,0.5376175134315963,Excellent
C_1806527,3,5,5,21,5,5,279.0,0.0,1,1.0,5,163,73,0.0,84.0,42.0,506.0,247.0,21,7647,7368.0,0.9635151039623382,,0.2,1.0,0.0936957779063042,20.0,0.0,1,清华MBA数字化战略,0.293517520275722,Acceptable
C_2328546,0,0,5,31,38,67,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1,1.0,1.0,,0.0,0.0,0.0,,0.0,0,艺术设计基础（构成）,0.0,Needs Improvement
C_680980,0,13,11,44,31,80,15.0,0.0,0,1.0,1,1,0,0.0,22.0,15.0,0.0,0.0,0,8783,8768.0,0.9982921553000114,759.7441428571428,0.0,0.0,0.0,,0.0,1,植物景观规划设计导论,0.2955645701476204,Acceptable
C_948118,1,5,8,38,43,293,11.0,0.0,0,1.0,0,0,0,0.0,25.0,11.0,0.0,0.0,0,6464,6453.0,0.9982982673267328,642.2938611111111,0.0,0.0,0.0,145.0,0.0,1,古生物学,0.2281819352982207,Acceptable
C_2302877,0,0,5,34,5,127,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,807,807.0,1.0,,0.0,0.0,0.0,316.0,0.0,0,免疫基因治疗,0.0,Needs Improvement
C_697270,5,13,8,37,1,15,27.0,0.0,0,1.0,0,0,0,0.0,64.0,27.0,0.0,0.0,0,6037,6010.0,0.9955275799238033,,0.0,0.0,0.0,,0.0,1,证券投资分析,0.2928932188134525,Acceptable
C_680868,0,0,9,58,10,179,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1,1.0,1.0,,0.0,0.0,0.0,565.0,0.0,0,现代管理学,0.0,Needs Improvement
C_1912757,0,0,8,37,8,240,1.0,0.0,1,0.0,30,30,22,0.0,0.0,0.0,2.0,1.0,2,922,921.0,0.9989154013015183,,0.0,0.0,0.054054054054054,316.0,0.0,0,分子影像学,0.130357738207282,Needs Improvement
C_1755938,0,0,9,38,38,76,5.0,0.0,1,0.0,50,129,84,0.0,0.0,0.0,9.0,5.0,6,58,53.0,0.913793103448276,,0.0,0.0,0.0473684210526315,,0.0,2,Hospitality English,0.3971238788858534,Excellent
C_1875515,0,0,4,38,33,167,7.0,0.0,1,1.0,167,303,103,0.0,1.0,1.0,7.0,6.0,5,581,574.0,0.9879518072289156,,0.0,0.0,0.0307017543859649,901.0,0.0,2,概率论,0.3941853174492467,Excellent
C_1760327,0,0,9,59,1,2,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1,1.0,1.0,697.5643157894737,0.0,0.0,0.0,316.0,0.0,0,局部解剖学（2018春）,0.0,Needs Improvement
C_682797,0,0,7,32,16,161,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1,1.0,1.0,392.72242857142857,0.0,0.0,0.0,,0.0,0,建筑材料,0.0,Needs Improvement
C_947738,0,0,8,22,0,0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1,1.0,1.0,,0.0,0.0,0.0,,0.0,0,视觉与艺术,0.0,Needs Improvement
C_2316360,0,0,8,51,8,154,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,9,9.0,1.0,,0.0,0.0,0.0,,0.0,0,China's Tax System,0.0,Needs Improvement
C_1711990,0,0,1,11,0,0,5.0,0.0,1,0.0,0,0,0,0.0,0.0,0.0,23.0,5.0,7,41,36.0,0.8780487804878049,,0.0,0.0,0.3454545454545454,,0.0,0,营销名师张坚：高层营销策略,0.1339745962155614,Needs Improvement
C_2342039,0,0,1,6,0,0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,2,2.0,1.0,,0.0,0.0,0.0,,0.0,0,考试不挂科系列课-2.5小时学完大学物理-气体与热力学,0.0,Needs Improvement
C_1765585,0,0,6,53,5,25,3.0,0.0,1,1.0,3,3,1,0.0,1.0,1.0,2.0,2.0,1,220,217.0,0.9863636363636364,520.7514528301887,0.0,0.0,0.0188679245283018,377.0,0.0,1,Culture and Tourism（国际版）,0.3025107554082509,Acceptable
C_682505,2,6,5,42,5,49,373.0,0.0,0,1.0,0,0,0,0.0,1118.0,373.0,0.0,0.0,0,2499,2126.0,0.8507402961184474,,0.0,0.0,0.0,489.0,0.0,1,程序设计技术（基于C）-基础,0.2448096266503392,Acceptable
C_697113,2,0,9,33,8,60,8.0,0.0,1,1.0,0,0,0,0.0,24.0,7.0,1.0,1.0,1,1109,1101.0,0.9927862939585212,726.03803125,0.0,0.0,0.0303030303030303,,0.0,1,科学运动与健康,0.2475348640752936,Acceptable
C_1771163,0,0,16,179,56,60,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1,1.0,1.0,,0.0,0.0,0.0,,0.0,0,疾病的奥秘-病理学（国际版）,0.0,Needs Improvement
C_1903985,13,19,9,66,7,125,1229.0,0.0,1,1.0,106,9362,5867,0.0,299.0,106.0,5288.0,1173.0,66,19649,18420.0,0.9374522876482264,,0.5995467998520163,0.3571428571428571,0.0579322638146167,20.0,0.0,1,公司并购与重组,0.232212744914259,Acceptable
C_2332905,0,0,1,1,0,0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1,1.0,1.0,,0.0,0.0,0.0,205.0,0.0,0,直面新冠肺炎的红色地带,0.0,Needs Improvement
C_696762,0,0,7,11,10,148,2.0,0.0,0,1.0,0,0,0,0.0,2.0,2.0,0.0,0.0,0,123,121.0,0.983739837398374,291.9570909090909,0.0,0.0,0.0,141.0,0.0,1,AP Environmental Science - Part 1: The Living,0.2339676537145734,Acceptable
C_696938,1,0,12,55,9,128,2.0,0.0,0,1.0,0,0,0,0.0,6.0,2.0,0.0,0.0,0,5579,5577.0,0.9996415128159168,756.5435,0.0,0.0,0.0,,0.0,1,编译技术,0.2281819352982207,Acceptable
C_2233600,0,0,17,17,0,0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,10,10.0,1.0,,0.0,0.0,0.0,,0.0,0,凝心铸魂，立德树人,0.0,Needs Improvement
C_948428,0,0,8,43,8,86,35.0,0.0,0,1.0,86,978,810,0.0,37.0,10.0,0.0,0.0,0,17793,17758.0,0.9980329343000056,,0.8641605758582502,0.8791666666666667,0.0,,0.0,2,中国税法概论,0.4428349072986454,Excellent
C_681984,0,0,13,70,41,219,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1,1.0,1.0,,0.0,0.0,0.0,,0.0,0,国际贸易（2019春）,0.0,Needs Improvement
C_682489,1,0,4,32,22,132,2.0,0.0,0,1.0,0,0,0,0.0,2.0,2.0,0.0,0.0,0,8633,8631.0,0.999768330823584,,0.0,0.0,0.0,336.0,0.0,1,简明大学化学物质结构部分入门,0.2448096266503392,Acceptable
C_1844126,0,0,11,41,42,192,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,73,73.0,1.0,452.028225,0.0,0.0,0.0,,0.0,0,Molecules that Changed the World,0.0,Needs Improvement
C_681031,0,2,13,88,14,84,5.0,0.0,1,1.0,84,173,102,0.0,8.0,3.0,9.0,2.0,9,3056,3051.0,0.9983638743455496,8438.595920454545,0.0,0.0,0.0511363636363636,,0.0,1,印刷色彩基础与实务（中国轻工业十三五数字化项目）,0.2408167371587397,Acceptable
C_948116,0,0,10,39,10,203,4.0,0.0,0,1.0,0,0,0,0.0,12.0,3.0,1.0,1.0,0,5966,5962.0,0.9993295340261482,655.5290769230769,0.0,0.0,0.0256410256410256,,0.0,1,中国人类学民族学史,0.2245968790364588,Acceptable
C_677179,1,5,10,88,11,157,22.0,0.0,1,1.0,0,0,0,0.0,13.0,9.0,39.0,13.0,21,1897,1875.0,0.9884027411702688,,0.0,0.0,0.0323426573426573,1001.0,0.0,2,古典社会学理论,0.3826522813503041,Excellent
C_855436,0,0,6,26,6,22,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1,1.0,1.0,548.0565263157895,0.0,0.0,0.0,524.0,0.0,0,Introduction of Edutainment Park System,0.0,Needs Improvement
C_1778439,0,0,10,35,12,252,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,8,8.0,1.0,506.6936285714285,0.0,0.0,0.0,,0.0,0,"Modern Business Management: Concept, Approach and Tool",0.0,Needs Improvement
C_682794,12,15,10,62,51,60,22.0,0.0,1,1.0,26,43,25,0.0,84.0,20.0,7.0,2.0,7,4166,4144.0,0.9947191550648103,,0.0,0.0,0.0564516129032258,271.0,0.0,1,儿童性发展与性教育,0.3260409144830354,Acceptable
C_747017,0,0,20,110,20,195,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,18,18.0,1.0,533.4197222222223,0.0,0.0,0.0,20.0,0.0,0,水处理工程,0.0,Needs Improvement
C_682531,0,0,6,52,7,34,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,2057,2057.0,1.0,604.6430961538462,0.0,0.0,0.0,396.0,0.0,0,物理化学（上）,0.0,Needs Improvement
C_682780,0,0,7,44,6,148,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,16,16.0,1.0,940.5482142857144,0.0,0.0,0.0,,0.0,0,低频电子线路,0.0,Needs Improvement
C_1774980,0,0,9,32,8,231,7.0,0.0,0,0.0,34,34,25,0.0,0.0,0.0,11.0,6.0,0,230,223.0,0.9695652173913044,854.4548518518518,0.7352941176470589,0.25,0.0572916666666666,,0.0,0,Flavor Chemistry and Analysis,0.2109073289036208,Needs Improvement
C_696857,0,0,9,54,10,140,1.0,0.0,0,1.0,0,0,0,0.0,1.0,1.0,0.0,0.0,0,772,771.0,0.9987046632124352,,0.0,0.0,0.0,,0.0,1,嵌入式系统理论与技术,0.2262006512675489,Acceptable
C_677181,0,0,4,39,0,0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,872,872.0,1.0,819.8374705882352,0.0,0.0,0.0,1001.0,0.0,0,知识产权法与创新保护,0.0,Needs Improvement
C_696936,0,0,1,38,0,0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,9,9.0,1.0,,0.0,0.0,0.0,205.0,0.0,0,环境感知算法工程师专业课,0.0,Needs Improvement
C_1944717,0,0,7,67,59,116,3.0,0.0,1,0.0,0,0,0,0.0,0.0,0.0,15.0,3.0,13,41,38.0,0.926829268292683,,0.0,0.0,0.0746268656716417,,0.0,0,Dancing with the Graver-Appreciation and Application of Yunnan Irreproducible Woodcut Prints,0.0410816075008086,Needs Improvement
C_696807,0,2,17,108,9,64,20.0,0.0,0,1.0,0,0,0,0.0,83.0,20.0,0.0,0.0,0,5453,5433.0,0.9963322941500092,,0.0,0.0,0.0,252.0,0.0,1,机械设计,0.2262006512675489,Acceptable
C_1825493,0,1,13,90,18,272,5.0,0.0,1,1.0,8,8,6,0.0,1.0,1.0,15.0,5.0,13,71,66.0,0.9295774647887324,815.112303030303,0.0,0.0,0.0311111111111111,377.0,0.0,0,General Chemistry,0.0837519810288482,Needs Improvement
C_681049,0,0,8,61,1,1,1.0,0.0,0,1.0,0,0,0,0.0,6.0,1.0,0.0,0.0,0,788,787.0,0.998730964467005,702.6368214285714,0.0,0.0,0.0,,0.0,1,Solar Energy,0.2928932188134524,Acceptable
C_1883679,0,0,8,26,14,57,56.0,0.0,1,1.0,57,275,241,0.0,3.0,3.0,192.0,52.0,1,864,808.0,0.9351851851851852,,0.9285714285714286,0.6428571428571429,0.1331360946745562,,0.0,2,Understanding Risk and Sustainable Development,0.3931658656916666,Excellent
C_1834541,0,0,7,30,0,0,10.0,0.0,1,0.0,0,0,0,0.0,0.0,0.0,36.0,10.0,18,41,31.0,0.7560975609756098,,0.0,0.0,0.12,,0.0,0,提升“言值”，成为说话与演讲高手,0.0834211884795846,Needs Improvement
C_2335831,0,0,12,70,12,131,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,15,15.0,1.0,,0.0,0.0,0.0,336.0,0.0,0,侵权责任法,0.0,Needs Improvement
C_680726,0,1,13,32,38,228,14.0,0.0,0,1.0,0,0,0,0.0,97.0,14.0,0.0,0.0,0,2757,2743.0,0.9949220166848024,1038.203935483871,0.0,0.0,0.0,271.0,0.0,1,汉语文字词汇,0.2221602207252304,Acceptable
C_682260,0,0,7,37,43,188,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1933,1933.0,1.0,,0.0,0.0,0.0,316.0,0.0,0,大学物理-力学和热学,0.0,Needs Improvement
C_1875488,0,0,8,8,8,40,2.0,0.0,1,0.0,40,160,118,0.0,0.0,0.0,2.0,2.0,1,132,130.0,0.9848484848484848,,0.0,0.0,0.125,,0.0,2,经典启蒙,0.3936090961425049,Excellent
C_901947,0,0,9,84,96,502,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,28,28.0,1.0,429.9772631578948,0.0,0.0,0.0,431.0,0.0,0,医患沟通技能学,0.0,Needs Improvement
C_696610,0,0,17,20,20,93,1.0,0.0,0,1.0,0,0,0,0.0,1.0,1.0,0.0,0.0,0,1006,1005.0,0.9990059642147118,,0.0,0.0,0.0,396.0,0.0,1,足球裁判法,0.2185099849655045,Acceptable
C_735379,0,0,6,15,0,0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,3,3.0,1.0,608.1487857142857,0.0,0.0,0.0,,0.0,0,数据库概论,0.0,Needs Improvement
C_676637,0,0,11,59,36,103,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,2,2.0,1.0,617.2997959183674,0.0,0.0,0.0,20.0,0.0,0,财务分析与决策,0.0,Needs Improvement
C_674931,0,0,8,54,8,80,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,2,2.0,1.0,,0.0,0.0,0.0,,0.0,0,嵌入式系统理论与技术,0.0,Needs Improvement
C_735365,0,0,1,1,0,0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1,1.0,1.0,,0.0,0.0,0.0,,0.0,0,国际贸易理论与实务,0.0,Needs Improvement
C_1760276,0,0,9,57,11,79,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1,1.0,1.0,,0.0,0.0,0.0,14.0,0.0,0,质性研究方法（2019秋）,0.0,Needs Improvement
C_1833535,0,0,11,69,16,65,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1,1.0,1.0,528.8535303030303,0.0,0.0,0.0,1.0,0.0,0,计算思维和数据科学导论,0.0,Needs Improvement
C_682664,0,0,7,25,17,336,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1,1.0,1.0,193.1835909090909,0.0,0.0,0.0,205.0,0.0,0,中级财务会计,0.0,Needs Improvement
C_948153,0,4,13,38,13,138,109.0,0.0,1,1.0,138,1055,706,0.0,185.0,30.0,16.0,8.0,6,15731,15622.0,0.9930710062933062,,0.6157910430110507,0.2654387865655471,0.0526315789473684,,0.0,1,安全管理学,0.3058280423581114,Acceptable
C_1912003,0,4,8,64,0,0,47.0,0.0,1,1.0,0,0,0,0.0,7.0,3.0,172.0,44.0,49,4957,4910.0,0.9905184587452088,,0.0,0.0,0.0596590909090909,,0.0,0,音乐鉴赏,0.0752422024328819,Needs Improvement
C_2151897,0,0,11,13,0,0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,15,15.0,1.0,,0.0,0.0,0.0,,0.0,0,宝剑锋从磨砺出——青年教师教学比赛经验交流,0.0,Needs Improvement
C_681444,0,0,7,40,7,35,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,595,595.0,1.0,2067.0,0.0,0.0,0.0,20.0,0.0,0,青年AI自强计划-计算机视觉课程,0.0,Needs Improvement
C_879050,3,3,13,121,10,49,122.0,0.0,0,1.0,0,0,0,0.0,857.0,122.0,0.0,0.0,0,5532,5410.0,0.9779464931308748,,0.0,0.0,0.0,385.0,0.0,1,机械制造工程训练,0.2245968790364588,Acceptable
